gamma_ps_inv,r_nm,eta,mean_trapping_time_ps
80.0,1.8421052631578947,0.9973640131985254,2.5473551888492008
0.05,2.052631578947368,0.9941040553963068,3.614453416247037
4.257894736842105,2.052631578947368,0.9971687401169839,2.734843327028357
8.465789473684211,2.052631578947368,0.9974042330038063,2.564397130612599
12.673684210526316,2.052631578947368,0.9974858143482797,2.5076813808912886
16.88157894736842,2.052631578947368,0.9974642379399242,2.4868300476832306
21.089473684210528,2.052631578947368,0.9975163367389369,2.4840525358726504
25.29736842105263,2.052631578947368,0.9975244674870822,2.492017269096758
29.505263157894735,2.052631578947368,0.9975059497126643,2.5075048753451603
33.71315789473684,2.052631578947368,0.9974857490832139,2.5286638001285024
37.921052631578945,2.052631578947368,0.9974622449290004,2.5542187701775645
42.12894736842105,2.052631578947368,0.997361831806535,2.5829706104431986
46.33684210526315,2.052631578947368,0.9973265984384686,2.6148479233654265
50.54473684210526,2.052631578947368,0.9973483224787023,2.649332898100215
54.752631578947366,2.052631578947368,0.9973067459395705,2.6854930721859662
58.960526315789465,2.052631578947368,0.9972041982899332,2.7230161877012735
63.16842105263157,2.052631578947368,0.9971938384496896,2.7623851237318497
67.37631578947368,2.052631578947368,0.9971121746112327,2.8025762140342643
71.58421052631579,2.052631578947368,0.9970632676510147,2.8439723735652267
75.7921052631579,2.052631578947368,0.9970124042536024,2.8862523979658823
80.0,2.052631578947368,0.997016623334623,2.9295792392427864
0.05,2.263157894736842,0.9860424718059158,4.668747410095972
4.257894736842105,2.263157894736842,0.9968160010863087,3.0267079402039188
8.465789473684211,2.263157894736842,0.9971761357211089,2.792241683972584
12.673684210526316,2.263157894736842,0.9972126825741282,2.7228268041760026
16.88157894736842,2.263157894736842,0.9973039796793276,2.7031218089875018
21.089473684210528,2.263157894736842,0.9972877611395025,2.7084091521007827
25.29736842105263,2.263157894736842,0.9972785093946812,2.7304029906503096
29.505263157894735,2.263157894736842,0.9971728505050764,2.7639984800295028
33.71315789473684,2.263157894736842,0.9971246152102682,2.8069360019394374
37.921052631578945,2.263157894736842,0.9970673731068276,2.8569060500852306
42.12894736842105,2.263157894736842,0.9970022950536532,2.9124451053456926
46.33684210526315,2.263157894736842,0.9969300766767261,2.972455198013926
50.54473684210526,2.263157894736842,0.9968510873635414,3.03609251689037
54.752631578947366,2.263157894736842,0.9968350729235501,3.1030088467635926
58.960526315789465,2.263157894736842,0.9966732801312711,3.171736556149458
63.16842105263157,2.263157894736842,0.9965742357773093,3.2427882017969387
67.37631578947368,2.263157894736842,0.9965148122702253,3.3157620924494213
71.58421052631579,2.263157894736842,0.9963536105553568,3.389577962408267
75.7921052631579,2.263157894736842,0.9962784417370678,3.4650496259095536
80.0,2.263157894736842,0.9960979983678376,3.540885315878613
0.05,2.473684210526316,0.9641077513583459,5.946933863737571
4.257894736842105,2.473684210526316,0.9962371429615112,3.412887233390758
8.465789473684211,2.473684210526316,0.9967839934288262,3.1176486621224946
12.673684210526316,2.473684210526316,0.9969101676294766,3.0392438057041384
16.88157894736842,2.473684210526316,0.9969432256464373,3.0245707108586717
21.089473684210528,2.473684210526316,0.9968834616293475,3.045449770453009
25.29736842105263,2.473684210526316,0.9967958128667825,3.0908496489514046
29.505263157894735,2.473684210526316,0.9967147488580281,3.154630335901767
33.71315789473684,2.473684210526316,0.9966112728596538,3.232207886800109
37.921052631578945,2.473684210526316,0.996486678836236,3.32041960409456
42.12894736842105,2.473684210526316,0.9963407893850564,3.416900422239882
46.33684210526315,2.473684210526316,0.9961722931966386,3.5198356781335516
50.54473684210526,2.473684210526316,0.9959789833416122,3.6278016686353447
54.752631578947366,2.473684210526316,0.9957579596049383,3.7396584605545593
58.960526315789465,2.473684210526316,0.9955577946571023,3.854778653607543
63.16842105263157,2.473684210526316,0.9952773748538215,3.97180389932982
67.37631578947368,2.473684210526316,0.9948921635517921,4.090033843815388
71.58421052631579,2.473684210526316,0.9945664728319904,4.209849015971566
75.7921052631579,2.473684210526316,0.994152098654449,4.329929966057892
80.0,2.473684210526316,0.9936340724384636,4.449797172876202
0.05,2.6842105263157894,0.9195021243753301,7.241554584221898
4.257894736842105,2.6842105263157894,0.9951002366407116,3.9393830613642042
8.465789473684211,2.6842105263157894,0.9960810101778907,3.5853424172229964
12.673684210526316,2.6842105263157894,0.9962737141960498,3.4999218098408353
16.88157894736842,2.6842105263157894,0.9962947451103218,3.4956728190263977
21.089473684210528,2.6842105263157894,0.9962386742448877,3.54100011016068
25.29736842105263,2.6842105263157894,0.9960333339583675,3.6215611257520575
29.505263157894735,2.6842105263157894,0.995834367569497,3.728872569289093
33.71315789473684,2.6842105263157894,0.9956366707802551,3.8562731733613247
37.921052631578945,2.6842105263157894,0.9952322836265591,3.997669860756713
42.12894736842105,2.6842105263157894,0.9948113566877087,4.150177527633032
46.33684210526315,2.6842105263157894,0.9942940030763285,4.310349722817432
50.54473684210526,2.6842105263157894,0.9936661184274198,4.475693599613726
54.752631578947366,2.6842105263157894,0.9929134907797433,4.644181778918864
58.960526315789465,2.6842105263157894,0.9920674510640632,4.81445158532647
63.16842105263157,2.6842105263157894,0.9910311271343722,4.984571582364496
67.37631578947368,2.6842105263157894,0.9898310173643985,5.153685104642636
71.58421052631579,2.6842105263157894,0.9884120574455327,5.320582159799612
75.7921052631579,2.6842105263157894,0.9868703512716479,5.485192701722942
80.0,2.6842105263157894,0.9851529540775401,5.646623722517313
0.05,2.894736842105263,0.8519995821101688,8.370765506889702
4.257894736842105,2.894736842105263,0.9924693371829254,4.644397979860513
8.465789473684211,2.894736842105263,0.9945476132127855,4.23699182292063
12.673684210526316,2.894736842105263,0.9949239543076223,4.147427703846731
16.88157894736842,2.894736842105263,0.9948702596012305,4.15881590999548
21.089473684210528,2.894736842105263,0.9947264437498027,4.237553129596906
